,experimental bulk,cellanneal mixed bulk,"fold change, exp/mixed","log10 fold change, exp/mixed"
ACVRL1,3.6085376937714905e-05,7.332913674361047e-05,0.4921014829873775,-0.30794532618261433
ADA2,4.2865448172635136e-05,0.00012798221216723849,0.33493285861180044,-0.47504224387915384
ADAM19,5.314408082026084e-05,3.1194101132183153e-05,1.7036580280055498,0.23138242408392165
ADAM8,2.9704193101911254e-05,2.7184819221209894e-05,1.0926757636385427,0.038491310208754875
ADAMTS1,0.00022326219598478225,0.0003393013075624428,0.6580057046897602,-0.1817703411815701
ADAMTS12,5.530731736394384e-05,5.137068989141328e-05,1.0766317812910777,0.03206719568738079
ADAMTS2,0.00036263115478224115,0.00014044596292622945,2.581997710911182,0.4119558529036459
ADAMTS4,4.759080865911772e-05,0.00015099787120469534,0.3151753616089249,-0.5014477402164833
ADAMTS9,0.00014950582371215334,4.981021215281495e-05,3.0015094746731417,0.477339718603693
ADAMTSL2,0.0001109049963317589,8.995294746844305e-05,1.2329223160882656,0.0909357134513293
ADAMTSL3,6.71491052749942e-05,2.6991178292167088e-05,2.487816743238699,0.3958183863357412
ADAP2,6.222012476045503e-05,6.227588068002414e-05,0.9991046948038264,-0.0003890002692946582
ADCY7,0.00013454015142116846,3.374577188805442e-05,3.986874322136753,0.6006325456541738
ADD1,0.00037994539978870184,0.0003341209329440829,1.137149344223482,0.05581750524438978
ADD3,0.0005143521361339357,0.0004075369988041476,1.2620992391935457,0.10109350493953932
ADGRA2,8.450409727149314e-05,5.005662567324567e-05,1.6881700700944169,0.227416196307989
ADGRA3,0.00010546860262285777,0.00013244887221671524,0.7962967208228707,-0.09892507270959185
ADGRE2,4.790295448241968e-05,2.8129188177589594e-05,1.7029625661427286,0.23120510157603083
ADGRE5,0.0002762268671433321,0.00020063411799667988,1.3767691651920495,0.13886113075289838
ADGRF5,7.627182271530847e-05,6.627148055482906e-05,1.1508996340017743,0.06103745195321312
ADGRG1,9.12841685064134e-05,9.857138920283744e-05,0.9260716445678918,-0.03335541327823942
ADGRG6,0.0002131079468417509,7.124947858869852e-05,2.9910106159787917,0.47581795447325304
ADGRL2,5.212090177454034e-05,7.798359423747738e-05,0.6683572651937612,-0.17499132670783477
ADGRL4,0.00010452381249595523,5.5127916372940334e-05,1.8960232741040253,0.2778436640953551
ADH1A,0.00024903045074144744,0.0007110334345281482,0.35023732872239344,-0.4556375681492257
ADH1B,0.0013023902356956256,0.003042033638722674,0.4281314378372518,-0.36842288060309614
ADH4,0.0003804326073059036,0.000934796826802975,0.4069682271034136,-0.3904394957681423
ADH6,0.00014638193933221884,0.00017915448163676077,0.8170710439106463,-0.08774018014205354
ADI1,0.00031454636449119566,0.0004170787461895275,0.7541654120832629,-0.12253338930752984
ADIRF,0.000529056340790924,0.0003928443503741474,1.3467327206998077,0.12928141202354917
ADM,8.541039786497168e-05,0.00014640050011130394,0.5834023640632149,-0.23403181536250536
ADSS2,0.00019150329213443333,4.55953880804043e-05,4.2000583874125725,0.6232553278157192
AEBP1,0.0005715790019378113,0.0005508003104793314,1.03772454565321,0.01608208937126976
AFDN,0.0005119368588295049,0.0002213957170111751,2.312316000239808,0.3640471843257458
AFM,0.00011531821099493953,0.00013157851488862385,0.8764212842237349,-0.057287083976831694
AGPAT2,9.56106415937794e-05,0.00022845613804431834,0.4185076505811887,-0.37829659842383045
AGR2,8.758198706565129e-05,0.00016950900842451353,0.5166804282537802,-0.2867779891266233
AGR3,9.344740505009638e-05,8.728515628317302e-05,1.070599046038614,0.02962685206782154
AGRN,0.00016193183519411307,0.00021289314286442395,0.7606249455260078,-0.11882943552890672
AGT,0.0013757184833206374,0.0008201856187772548,1.677325780683133,0.2246174221839508
AGTR1,0.00013730589539202466,0.0001428433659024614,0.9612339678818691,-0.017170890590773827
