,experimental bulk,cellanneal mixed bulk,"fold change, exp/mixed","log10 fold change, exp/mixed"
ADAM8,2.9839187351997093e-05,2.6423530915512533e-05,1.1292657081828275,0.05279614034892911
ADAMTS1,0.0002232200746139782,0.00029433363591209515,0.7583913198444111,-0.12010664635201483
ADAMTS12,5.5374645758994606e-05,5.361731010888342e-05,1.0327755280252304,0.01400593862172534
ADAMTS2,0.0003625375188688747,0.00014263710288641126,2.5416775266220926,0.4051204489353469
ADAMTS4,4.7627933657995355e-05,0.00012822427416705744,0.37144241187860527,-0.43010850933819794
ADAMTS9,0.0001494828520229854,4.569715474676539e-05,3.2711632234294927,0.5147022149492456
ADAMTSL2,0.00011074929151798921,9.047051245757699e-05,1.2241479406886442,0.08783390632442133
ADAMTSL3,6.713817154199345e-05,2.5411872399112204e-05,2.6420001835181184,0.42193284344539084
ADAP2,6.226061207099392e-05,6.007719991195018e-05,1.0363434408102203,0.01550370302635848
ADCY7,0.00013456325834698688,3.2998348006940795e-05,4.077878635581489,0.610434296311766
ADD1,0.000379847116685663,0.00033865850090410426,1.121622860998909,0.04984685253458016
ADD3,0.0005142181418064398,0.00042463396930009754,1.2109679841535035,0.08313266131871874
ADGRA2,8.435308732199177e-05,5.228739643370807e-05,1.613258511139253,0.2077039650118059
ADGRA3,0.00010529790152098973,0.00014046821108569453,0.7496208623084928,-0.1251583353281496
ADGRE2,4.7914848920995324e-05,3.100725482993347e-05,1.5452786511993888,0.18900680464531563
ADGRE5,0.00027601248300597307,0.00020373249917623868,1.3547788601327106,0.13186841132707983
ADGRF5,7.631945995799255e-05,6.903326555633212e-05,1.105546135518025,0.04357687082502027
ADGRG1,9.12390536339911e-05,0.00010624152756395517,0.8587889851175861,-0.06611353448885028
ADGRG6,0.00021317804040897923,7.43138216044827e-05,2.8686189971976908,0.45767287016909697
ADGRL2,5.2218577865994903e-05,7.635373905562478e-05,0.6839033492250187,-0.16500526942622928
ADGRL4,0.00010443715573198981,5.6633313105629834e-05,1.8440940500372716,0.2657830665932181
ADH1A,0.0002490424482839757,0.0006623688080867303,0.3759875846257636,-0.42482649554452856
ADH1B,0.001302053024172803,0.002885244081403896,0.4512800260348347,-0.3455538882277418
ADH4,0.0003803348726327629,0.0008701758834134813,0.43707815843022996,-0.35944089543263347
ADH6,0.00014632678412998572,0.00016844868757949852,0.8686727467729751,-0.061143803572515476
ADI1,0.0003144648665532293,0.0004052763904852299,0.7759269326711244,-0.1101791733704097
ADIRF,0.0005289196798825584,0.00033642381093741404,1.5721826538043557,0.1965030003110171
ADM,8.550074837399166e-05,0.0001419644326147448,0.6022687992986162,-0.22020963499217025
ADSS2,0.00019137248042098133,5.166911216459527e-05,3.7038081825627662,0.5686484868080489
AEBP1,0.0005714319144012643,0.0005620742028633516,1.016648534108561,0.007170838784348688
AFDN,0.00051180518444461,0.0002306975879211846,2.218511207925862,0.34606162711525573
AFM,0.00011533993572598876,0.00012214924974537,0.94425414782673,-0.024911098770170722
AGPAT2,9.554278257899069e-05,0.00023935209403084176,0.39917253686813164,-0.39883934588393877
AGR2,8.750915521499146e-05,0.0001829510088191333,0.4783201567448237,-0.32028131727020936
AGR3,9.353437573799088e-05,9.517707815076727e-05,0.9827405669023141,-0.007561116179390879
AGRN,0.00016182020833198422,0.00022331618993460262,0.724623720203057,-0.13988745365134772
AGT,0.0013753627430219259,0.0008149913109038302,1.6875796399554746,0.2272642771339203
AGTR1,0.00013714549571398663,0.0001343437661964255,1.020854927600174,0.008964029433405536
AGXT,0.00012337356308998797,0.0004058703103243233,0.30397287003181506,-0.5171651760006484
AHNAK,0.0022402544575721916,0.0009019127410336622,2.483892682350496,0.39513282803037847
AHSG,0.0005711564757487843,0.0011920476245606227,0.47913897396448996,-0.3195385014664311
AIF1,0.00014001464834398635,0.00027127498553562105,0.5161354928009058,-0.2872362750172904
AIG1,0.00010300257941698995,0.00014419611542661897,0.7143228450520062,-0.14610546030332847
AK1,2.8978441562997175e-05,7.65342422135679e-05,0.37863367722558977,-0.42178076072938137
AKAP1,0.00025363309249197525,0.00023879986782743688,1.0621157155549903,0.026171834908659874
AKAP12,0.0001282511225609875,0.00013375750187462554,0.9588331178702835,-0.018256973950104154
AKAP13,0.0010473239153761678,0.0005484248587325516,1.9096944616927232,0.280963888600954
AKAP6,3.6725153663996415e-05,5.338628690621586e-06,6.879136158787706,0.837533905528239
AKAP7,3.6725153663996415e-05,9.188545879239747e-05,0.3996840647764717,-0.3982831665199917
AKAP9,0.001528541063632351,0.0006547310231325607,2.334609190074797,0.36821419076972023
AKNA,0.00017874820884898255,0.00012010713125289379,1.4882397654858308,0.17267290462321186
AKR1B1,6.599051048999356e-05,0.00010760187427480812,0.6132840244163232,-0.2123383482070145
AKR1C1,0.0008768503427121044,0.0005012276376810651,1.7494054134142756,0.24289046608572526
AKR1C2,0.0003710617713326038,0.0004409422138859217,0.8415201803032698,-0.07493546484648617
AKR1C3,7.48848836429927e-05,0.00011763690708348888,0.6365764410130712,-0.19614943817393654
AKR1C4,3.9020475767996196e-05,0.00011274537752439231,0.34609379670181306,-0.4608061848212027
AKR1D1,0.00013083335992798722,5.7221957302838623e-05,2.2864188170909867,0.35915578567937956
AKT3,0.00015493424201998488,5.930670925653545e-05,2.6124235177137485,0.41704358473782915
ALAS1,0.00010300257941698995,0.00019387865062749765,0.531273449054948,-0.2746818878678945
ALCAM,0.0002573629909109749,0.00017648673111363925,1.4582568858689986,0.16383403583947712
ALDH1A1,0.0005656477026991848,0.0006854397349059289,0.8252333121259966,-0.08342324921500668
ALDH1B1,7.718020574699247e-05,9.910639655485197e-05,0.7787610934302903,-0.10859575377579743
ALDH1L1,0.00017042766622198338,0.00011281509754670897,1.5106813709168758,0.17917287370712123
ALDH2,0.0014070668795834226,0.0007492794262605012,1.8778933869915562,0.2736709325756888
ALDH3A2,0.00021260420988297927,0.0002308090456733303,0.921125986474045,-0.03568096536397673
ALDH6A1,0.00035794400550824513,0.00015077299578118575,2.3740591188340057,0.37549152955694787
ALDOA,0.0004799059455042732,0.000870977542034788,0.5509969228174486,-0.2588508265695101
ALDOB,0.0018080596511521837,0.0031893940822558826,0.5668975374386251,-0.24649542954834786
AMACR,0.00014833519097098553,6.494004019352784e-05,2.2841869288798065,0.3587316419814735
AMBP,0.002623490043513884,0.0025529866783201463,1.027616033327729,0.011830871705088664
AMBRA1,0.00037232706764243374,0.0015297771260779293,0.243386478523844,-0.6137035529161358
AMDHD1,9.209979942299102e-05,2.1654860432219563e-05,4.2530774885973734,0.6287032953788905
ANAPC16,0.000266544279326974,0.0003161625731174069,0.8430608237363783,-0.07414109149605545
ANGPT2,4.2176543660995885e-05,2.219701637336811e-05,1.9000996778827957,0.2787763843312376
ANGPTL1,0.00014661369939298572,5.982106854347047e-05,2.4508706207152624,0.3893203858369477
ANGPTL2,3.873356050499622e-05,0.00013198613111452335,0.2934668982105961,-0.5324408781820212
ANGPTL3,0.0005100550013403103,0.00022741220519633594,2.2428655528842665,0.35080324086317266
ANGPTL4,0.0001477613604449856,4.402955220308182e-05,3.3559587379733364,0.5258166124723196
ANK2,8.980447731899125e-05,3.3869901077636216e-05,2.651453782316707,0.42348406130192884
ANK3,0.0002335490240819772,0.00022021200279390038,1.060564461150463,0.025537070090820777
ANKH,0.0001916593956839813,0.0002556890349356169,0.7495800347177248,-0.1251819895260886
ANKRD28,0.00029660439143148104,7.349060576138969e-05,4.0359497429440205,0.6059457496119535
ANKRD33B,5.910454417799423e-05,3.645515596221903e-05,1.6212945087725947,0.20986191177463667
ANKRD36C,0.0003863859155294323,0.00012550635727225882,3.07861628627506,0.4883555625186232
ANKS1A,9.869885047199038e-05,9.142848978411655e-05,1.0795196410335641,0.03323054839780584
ANO1,8.980447731899125e-05,7.075056222842687e-05,1.2693111473665253,0.10356809413628855
ANP32B,0.000503269455370361,0.0005044609600526545,0.9976380636428849,-0.001026989246128307
ANP32E,8.40661720589918e-05,8.32138742214813e-05,1.0102422564203901,0.004425530228980622
ANPEP,7.804095153599239e-05,0.00025758928870549247,0.3029666020981887,-0.5186052438537894
ANTXR1,0.00019051173463198142,0.00021256848582996366,0.8962369651744816,-0.04757714763539738
ANTXR2,0.0001494828520229854,0.00012648350554156858,1.181836725531442,0.07255748153790179
ANXA1,0.0006586197245216957,0.00047070442937420986,1.3992214294590657,0.14588644786038193
ANXA10,4.9062509972995215e-05,3.496589471581094e-05,1.4031532832709137,0.14710511681771787
ANXA11,0.0003545555362522154,0.0006086509039334158,0.5825269197185033,-0.23468400023316716
ANXA2,0.0006556960579917261,0.001478775713407181,0.4434046705304391,-0.35319973662767773
